"","logFC","CI.L","CI.R","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000010319",4.67024270085382,2.52382273175741,6.81666266995024,1.84458884646284,4.37437150434114,6.49774399065521e-05,0.00117183116550035,1.59505427504474
"ENSG00000010404",2.03232536580343,0.701653927945337,3.36299680366152,7.16464335920755,3.07052979676302,0.00350647584959656,0.0224813808196326,-2.13780181311134
"ENSG00000010671",4.44462271154172,2.23715005880087,6.65209536428256,4.01558377780126,4.04790659520129,0.000186533645216403,0.00257113366581465,0.695020137826824
"ENSG00000010803",3.1040211137446,1.64298644106629,4.5650557864229,5.67256892150136,4.27125064810962,9.09601125641199e-05,0.00150610082454458,1.33124724773399
"ENSG00000010810",3.62650640626686,1.92142031468011,5.3315924978536,4.87260181634513,4.27595425787434,8.95807857738396e-05,0.00149264139172537,1.34564308993418
"ENSG00000011304",1.72620617788169,0.857597386472657,2.59481496929073,7.13778803388244,3.99539166689766,0.000220362618008367,0.00292368773033789,0.399029245728144
"ENSG00000011600",3.00856290185974,0.910033767276322,5.10709203644317,6.20168830298745,2.88227229017818,0.00588167973552536,0.0329412346693975,-2.59092921431932
"ENSG00000012124",6.06485426196459,3.55333715895334,8.57637136497584,3.38786466235273,4.85484247414874,1.31014542568224e-05,0.000348417702940263,3.07775256290926
"ENSG00000013306",3.43535831082602,1.83876713323638,5.03194948841565,6.21911792418157,4.32582782169678,7.61531864449401e-05,0.00131059633871742,1.45685488661976
"ENSG00000015285",3.60972496747943,1.23145710428006,5.98799283067881,5.48045562169198,3.05143595707739,0.00369828470972618,0.023350075376232,-2.0712506810471
"ENSG00000017483",3.54540873373293,0.788002664754646,6.30281480271121,1.66830258591176,2.584975889098,0.0128207516615022,0.0577605068310086,-2.92922630998089
"ENSG00000018280",2.90499672896319,0.408001839231118,5.40199161869526,4.83706335572575,2.33893906607087,0.0235329992292227,0.0887052696227929,-3.69844550382654
"ENSG00000020577",2.48641938487929,0.591863040854611,4.38097572890397,4.89204626443031,2.63850408494407,0.011182196605649,0.0523559745465422,-2.97394366218218
"ENSG00000020633",4.20306074719858,2.01682592462758,6.38929556976958,4.71694563781071,3.86509144113919,0.000331924449621621,0.00397484477593605,0.14707849630811
"ENSG00000022267",6.03956818668348,2.80898936283754,9.27014701052941,2.90291421104773,3.75851649344862,0.000462028086084891,0.00499328889173249,-0.103553554663444
"ENSG00000022840",1.48542298605786,0.509280204065915,2.4615657680498,8.02050777623569,3.05933972781261,0.00361772317905288,0.0229745446167897,-2.25892653702589
"ENSG00000023191",2.5961420687987,1.13384143012265,4.05844270747476,6.15902615437277,3.56929709556691,0.000822650502654172,0.00756524473700367,-0.7511965404763
"ENSG00000023902",3.0181723607419,0.902356606761281,5.13398811472252,5.93836110721834,2.86785444092441,0.00611483349776678,0.0339159296259652,-2.55974400334684
"ENSG00000026025",1.97637798183551,0.458306303917485,3.49444965975353,8.59693270596467,2.61739122820341,0.0118041246717465,0.0543386663815551,-3.4171816164082
"ENSG00000027075",2.39400198104853,1.22417617316933,3.56382778892774,6.24847122441369,4.11428356417718,0.000150915612676969,0.00222259215882573,0.822741370343288
"ENSG00000027869",2.58268222526812,0.602239651397283,4.56312479913896,2.21703580674553,2.621800447936,0.0116716851965196,0.0538731002155064,-2.8754596855028
"ENSG00000028277",4.44875937864687,2.13719473707325,6.76032402022049,4.06083130338911,3.869223237814,0.000327669588068432,0.00394233807755018,0.182328709335512
"ENSG00000029534",7.16501503359806,4.30664529753659,10.0233847696595,3.61173161641564,5.03952512264515,6.99088159110783e-06,0.000208980522402174,3.55163480753606
"ENSG00000031003",1.52836930906865,0.278658696128643,2.77807992200865,7.00932667235675,2.45872390491667,0.0175865611327314,0.0721366366925486,-3.56401954120211
"ENSG00000031081",2.78883276025751,1.0914996453503,4.48616587516472,5.43322117433995,3.30328694231477,0.00180692616112387,0.0138071340630703,-1.42612961738755
"ENSG00000033327",2.71544862152023,0.741137328935857,4.6897599141046,6.88543728138445,2.76513840384586,0.00804082482731399,0.041361151449467,-2.85609400117148
"ENSG00000034152",2.19714184820812,0.713198692445119,3.68108500397111,6.77818914164245,2.97667722417703,0.00454794821605853,0.0273262504532953,-2.3785777977305
"ENSG00000034510",1.92110510085653,0.84139598410251,3.00081421761054,8.23839073328422,3.5771345029071,0.000803445038443801,0.00742832108835953,-0.895040647762681
"ENSG00000034713",2.00759552802256,0.582288275131129,3.43290278091399,7.04508363389668,2.83177431365429,0.00673642186089552,0.0364735614194195,-2.73636983930117
"ENSG00000038274",1.58275517557624,0.576782641785076,2.58872770936741,6.54524088544007,3.1631408629552,0.00270154545660139,0.0184393870343779,-1.86298468979952
"ENSG00000038532",1.97629051116018,0.483420834996542,3.46916018732383,5.80360354549269,2.66145913641613,0.010540163262223,0.0500107707050022,-2.98105449115764
"ENSG00000039523",1.90442686197907,0.768756318679751,3.0400974052784,6.93155534308041,3.37134230902616,0.0014816593020844,0.0118601658552895,-1.35282727202052
"ENSG00000042753",3.96865147313036,2.49059390377004,5.44670904249067,5.3416709146757,5.39811987410925,2.03304658440912e-06,7.77527371504023e-05,4.81665240388869
"ENSG00000047056",2.82786737434089,1.50310490439041,4.15262984429137,5.22469260599666,4.29152784522952,8.51576770551311e-05,0.00143481753214429,1.39163361586058
"ENSG00000047617",3.21146579498106,0.791628815677013,5.63130277428511,2.36205091961481,2.6681368752686,0.010359843726133,0.0493690812376282,-2.76332085068934
"ENSG00000047849",2.0665496642795,0.936450984065231,3.19664834449376,7.78921432163369,3.67637998244672,0.000594494124910027,0.00597818925107771,-0.563223610416131
"ENSG00000048140",1.81200212070716,0.501753988232374,3.12225025318195,4.30467567423258,2.7803282076217,0.00772444968825889,0.0402493275927573,-2.63366017603335
"ENSG00000048740",2.33566791275663,0.390885592311105,4.28045023320217,5.99992417493359,2.41452112942037,0.0196015662934273,0.0781920758731518,-3.58659860307533
"ENSG00000048991",1.80907128276159,0.741772073809527,2.87637049171366,5.87395778422293,3.40769255716748,0.00133154361978577,0.0109271839152311,-1.17226881925961
"ENSG00000049192",2.41136538927316,0.332842642322863,4.48988813622346,1.86140469720394,2.33237917436506,0.0239054647348848,0.089744198710239,-3.45079078742561
"ENSG00000049245",2.67067180461732,1.46502894442553,3.87631466480911,6.40004620230451,4.45341078343718,5.01150408098998e-05,0.000961362892733857,1.84528360209991
"ENSG00000049323",4.96792344522945,1.57961101210741,8.35623587835148,4.65051398413279,2.94769373912164,0.00492393820673568,0.0288949406035613,-2.18953739687257
"ENSG00000051128",3.17134594734011,1.28738865057108,5.05530324410913,4.31628094563749,3.38425811388818,0.00142656725754475,0.0115263955410071,-1.12886800439236
"ENSG00000051382",2.5715993070369,1.10542669402215,4.03777192005165,6.12116175175281,3.52621761562975,0.000936305370029015,0.00833062835505137,-0.832952146206063
"ENSG00000054116",1.9036493584697,0.758886662357242,3.04841205458217,4.72289662514351,3.34320033428012,0.00160877845026088,0.012679601216476,-1.27004750143785
"ENSG00000054611",1.60417191045445,0.403245075826529,2.80509874508238,5.63475687528594,2.68550071162191,0.00990413726410793,0.0477642680627335,-2.98388634852851
"ENSG00000055070",2.50647536478825,1.67627180447949,3.33667892509701,7.05467301220011,6.06973544705485,1.93643970422904e-07,1.20871964335996e-05,7.06232400368238
"ENSG00000055118",3.93652761761955,0.922642516981563,6.95041271825754,2.17489721386067,2.62589601861868,0.011549885931645,0.0534542742291694,-2.84275936063335
"ENSG00000055163",2.89118396706786,1.28280935913763,4.4995585749981,7.8971877913743,3.61392747103979,0.000718876572972754,0.00686780814797999,-0.74740008851311
"ENSG00000055208",1.25619568659851,0.219872748941317,2.29251862425571,7.75778695258901,2.43698637226198,0.0185528417429658,0.0752545738981512,-3.69772398190431
"ENSG00000060138",1.68077564289168,0.6501370600742,2.71141422570916,7.67448109484483,3.27864399919485,0.00194058651175702,0.0145296741498675,-1.68563620266768
"ENSG00000060237",1.55817617774695,0.542591040100146,2.57376131539375,9.15099644407019,3.08454518997086,0.00337166622930579,0.0218261488793374,-2.2810056488824
"ENSG00000060491",1.99521844583017,0.514356860368971,3.47608003129136,5.99139849304854,2.7087373578238,0.00932309775710337,0.0457310092344562,-2.94133948407565
"ENSG00000060688",1.62833293030415,0.242935206990923,3.01373065361738,4.21012426988174,2.36297784525328,0.0222120912401752,0.0851110251814221,-3.53019403165511
"ENSG00000060749",1.99431505382449,0.679873106828413,3.30875700082057,5.44185260028529,3.05030503088584,0.003709948607642,0.0233830166016825,-2.05554968641574
"ENSG00000061918",4.0188586768605,1.15430218702606,6.88341516669494,4.34462906104175,2.82056593836647,0.00694113472611792,0.0372637477921313,-2.49362075681688
"ENSG00000062598",2.36110928295989,0.973842080347481,3.7483764855723,5.17411274243501,3.42173902786468,0.00127750613484007,0.0105773995920401,-1.07340791671271
"ENSG00000063177",1.708107272919,0.790344022558736,2.62587052327927,8.37435037614502,3.74175538206304,0.000486515507941308,0.00520057881470181,-0.429791384714205
"ENSG00000064393",2.14103260020114,1.36374822558568,2.9183169748166,8.9270454386931,5.53776161009006,1.25113214121579e-06,5.28855751060583e-05,5.24005887373552
"ENSG00000064601",3.44496606476321,0.664286547451442,6.22564558207498,6.53521868209099,2.49113883154395,0.0162538322313195,0.0679895544759395,-3.48455839062707
"ENSG00000064989",2.89447619760328,0.475462365892133,5.31349002931444,2.10034594219696,2.40559517763118,0.0200328629331163,0.079479265487846,-3.3165563074758
"ENSG00000065054",4.83796113983367,2.6470658696788,7.02885640998855,7.91514195171869,4.43947557996066,5.24692265315498e-05,0.00100173814901043,1.76708980157076
"ENSG00000065268",2.57381124303041,0.722363640847365,4.42525884521346,3.33963493857885,2.79483505338556,0.00743307540506202,0.039106028118027,-2.55658743332729
"ENSG00000065413",2.66087404053818,0.533882169160568,4.78786591191578,5.39688058159888,2.51506607943653,0.0152902569121417,0.0652041504497596,-3.31629832183439
"ENSG00000065518",3.18119361646535,1.66099375001216,4.70139348291854,4.9420853438194,4.20707569288126,0.000111975520974808,0.00176081168127333,1.15360388629097
"ENSG00000065534",3.80448787007226,0.985979001448144,6.62299673869638,5.13701595170851,2.71373672278965,0.00920225918007276,0.0452672994456254,-2.79199639021251
"ENSG00000065675",3.41019844614932,1.31153957715975,5.50885731513889,3.23256579805964,3.26684639532845,0.00200783918494549,0.0149219239118065,-1.38299785689533
"ENSG00000065978",1.8654101868667,1.01832138993038,2.71249898380302,9.66427900300418,4.42727317093015,5.46191295422449e-05,0.00103458593332614,1.55612931742529
"ENSG00000066044",1.657058991623,0.720826233926954,2.59329174931904,5.65599374781336,3.55832040206513,0.00085028826037882,0.00776016869150276,-0.756545945683113
"ENSG00000066336",2.73625335584424,0.408338207014374,5.0641685046741,6.62333242318718,2.36308897666269,0.0222061422444386,0.0851110251814221,-3.80652198116863
"ENSG00000066735",5.58256451923954,2.89141617673182,8.27371286174725,2.99238664094064,4.17048944927317,0.000125996372318209,0.00193854188674006,1.02132643312906
"ENSG00000066827",2.2422954314382,0.674956512377225,3.80963435049917,4.64683824258177,2.87621156239412,0.00597866394266132,0.0333603355800097,-2.42851428946128
"ENSG00000066926",2.99152395839838,0.938417500318377,5.04463041647838,5.57900925551573,2.92935448796768,0.005176614329874,0.0300832961080521,-2.35067902383773
"ENSG00000067560",2.01679746733242,1.08848736993367,2.94510756473117,9.01730045955839,4.36777367540042,6.63967031682622e-05,0.00118592112577572,1.42365331098899
"ENSG00000067829",2.13633465946171,0.812847284478335,3.45982203444508,5.12025703427604,3.24519200370496,0.00213705735123099,0.0156600546899512,-1.5575480000004
"ENSG00000068001",2.53330817023181,0.395445779282889,4.67117056118073,2.47490436704634,2.38231502645541,0.0211982076086112,0.0822993255110986,-3.39217838828403
"ENSG00000068796",3.10590576393079,0.975681174548827,5.23613035331276,6.78045736016597,2.93125630887103,0.00514986042340517,0.0299422627995956,-2.39992713938407
"ENSG00000068831",4.33231223963882,2.09263168548062,6.57199279379701,4.0904186430227,3.88888037355868,0.000308137391589735,0.00379952011922368,0.247020740133658
"ENSG00000068903",1.60813529548724,0.356725263310009,2.85954532766448,5.11871513872501,2.58353211972982,0.0128678379859299,0.0579293139822487,-3.16583715376125
"ENSG00000069122",3.49815345965592,1.00948977121833,5.9868171480935,2.44211605385482,2.82594405527887,0.00684219861434851,0.0368640280443007,-2.42812680596876
"ENSG00000069424",3.74116952837382,1.70436847892995,5.77797057781769,5.56373005293496,3.69274817240116,0.000565479905888889,0.0058127241645197,-0.378366505278676
"ENSG00000070182",6.01934596288666,2.87942947949826,9.15926244627505,3.71281147643323,3.85409239647497,0.000343512496243435,0.00405715200220064,0.157108403373265
"ENSG00000070831",1.26915671041964,0.196521722866754,2.34179169797252,7.6297502229002,2.37877959837209,0.021380412600189,0.0827450008925071,-3.82119984981025
"ENSG00000071054",1.68138827427514,0.425182845469039,2.93759370308123,8.4981074738804,2.69090435803089,0.00976612312528868,0.0472499940925111,-3.1861028933307
"ENSG00000071082",2.43020543022561,1.40970872313319,3.45070213731802,8.30468168749481,4.78764888579513,1.64394016779988e-05,0.000415189668794237,2.80059314901974
"ENSG00000071127",1.93377745595276,0.796227150824343,3.07132776108118,8.8698983887395,3.41764378664812,0.00129304131469907,0.0106620593553591,-1.37098499090103
"ENSG00000071246",3.83270328068412,1.95633746151181,5.70906909985642,5.10355907188396,4.10656403200888,0.000154691508144626,0.00226048298830859,0.843308191199123
"ENSG00000071626",1.18125171940145,0.246804118567342,2.11569932023556,5.99270239874946,2.54143153151632,0.0143121774883328,0.0619320410208136,-3.34054007456047
"ENSG00000071655",3.00881233662646,1.43521508776341,4.5824095854895,4.72685751941384,3.84408008625464,0.000354399453187992,0.00416600529314059,0.111936540728305
"ENSG00000072110",2.41642838098045,0.445487518284818,4.38736924367607,8.46964249491737,2.46485427172045,0.01732240031939,0.0714178496398669,-3.67762491642981
"ENSG00000072135",2.18160723400556,0.831724689130704,3.53148977888041,7.74224629854875,3.24916298473405,0.00211278731487547,0.0155389186705157,-1.71753910392116
"ENSG00000072163",6.33399707664401,3.79494921097579,8.87304494231222,2.54723173024449,5.01531117471119,7.59356004297753e-06,0.000220167109219824,3.45338564383593
"ENSG00000072422",3.82628360854914,1.50875135056899,6.14381586652929,4.4952154141794,3.31926772445043,0.0017249623715231,0.0133123777640864,-1.29195035906555
"ENSG00000072506",2.07929025030767,0.552964715231976,3.60561578538336,4.26942991567325,2.73879080305779,0.00861811025566483,0.0432413053935836,-2.72966176198304
"ENSG00000072736",2.98762579651458,1.91326874351614,4.06198284951302,6.85484175455631,5.59072943540708,1.04012828211971e-06,4.56796629927246e-05,5.47383842957317
"ENSG00000072818",4.48201712080941,2.17957180143303,6.7844624401858,4.12258861141641,3.91358796448797,0.000285176627237898,0.00356012728324866,0.308547733533572
"ENSG00000072952",3.20169564396535,0.896085998430081,5.50730528950062,3.6754529992609,2.79180562757125,0.00749306938713949,0.0393186130451575,-2.57663110283282
"ENSG00000072958",2.26691050390849,1.02179333062506,3.51202767719192,5.78302803435796,3.66028637477837,0.000624411264335,0.00619627883150226,-0.473882892380976
"ENSG00000073111",3.22331020013523,1.22009635899458,5.22652404127588,3.65557186427973,3.2349360803655,0.00220096514086858,0.0159345114495456,-1.49839166985046
"ENSG00000073861",5.17829975362335,1.75371787272243,8.60288163452428,2.16092774682095,3.03997873469531,0.00381805593938265,0.0238569086627296,-1.91566097323083
"ENSG00000074416",3.89858544752366,1.96857080688538,5.82860008816193,5.86705547697499,4.06104093745914,0.00017889372569706,0.00250150899027129,0.688888346843527
"ENSG00000074590",3.19335237824388,0.696758333083481,5.68994642340427,3.15548049582622,2.57151953419582,0.0132657695717759,0.0590185560047834,-2.98489673970582
"ENSG00000074621",1.93060921045048,0.327396685284459,3.5338217356165,5.09465772300096,2.42099665944658,0.0192939264738917,0.0771693002094867,-3.44282578019331
"ENSG00000074660",3.32000455876309,0.980549755158557,5.65945936236761,3.84066286315998,2.85308646982745,0.00636252478141756,0.0349358869834719,-2.51782068872658
"ENSG00000074800",1.10649478264671,0.220412050537352,1.99257751475607,8.48372050498375,2.5105334422862,0.0154643919560681,0.0657373076551702,-3.64567745211183
"ENSG00000075151",2.26354021115058,0.614951353039151,3.91212906926202,8.02412147601491,2.76036662129226,0.00814265510875352,0.0416714384431409,-2.95487682479689
"ENSG00000075415",1.11950171762576,0.454962262296114,1.7840411729554,7.21460440879314,3.38684176490235,0.0014157829829728,0.0114700320079847,-1.3690373870705
"ENSG00000075618",4.83729961866754,2.53500379474824,7.13959544258683,3.99488262858623,4.22408623647525,0.000105985026874706,0.00169337084716125,1.20595591019472
"ENSG00000075624",2.72962294722521,1.3469795531776,4.11226634127282,12.5783041410675,3.96902094781229,0.000239518688445151,0.00309004916999294,0.0359895728026753
"ENSG00000075884",3.02550220753848,0.967163867615088,5.08384054746187,3.95984512397498,2.95509620481877,0.00482524456463657,0.0284825379295905,-2.2357165060521
"ENSG00000076003",2.8952816651394,0.936910801378575,4.85365252890022,3.45854040223847,2.97225998369181,0.00460346497698452,0.0275635897503641,-2.1322820623862
"ENSG00000076770",4.7614254713643,2.24965589944121,7.27319504328739,5.50137068167705,3.81108038717914,0.000392687193956349,0.00443730028367744,0.0137195730871573
"ENSG00000076944",3.57404041519507,1.83912688152235,5.30895394886779,6.66586819038975,4.141641825998,0.000138240615711087,0.00207653952303176,0.902589197606992
"ENSG00000077044",3.934190259363,2.12355002352253,5.74483049520347,5.96341283499742,4.36831658406727,6.62787849343925e-05,0.00118592112577572,1.62255775898849
"ENSG00000077312",2.13451876805706,0.867541535330054,3.40149600078407,4.73771706570468,3.38705368687165,0.00141490185847795,0.0114700320079847,-1.15139998589931
"ENSG00000077420",2.50488512962092,0.432531152087892,4.57723910715396,5.4021275224033,2.43004764725369,0.018871222405338,0.07608244796415,-3.53194775775596
"ENSG00000077549",1.57182116010363,0.505422639106649,2.63821968110061,8.10499128107359,2.96329242269921,0.00471812282315641,0.0280390811544094,-2.50145410818344
"ENSG00000077782",3.81238732587935,1.96296432950474,5.66181032225396,3.24349316540642,4.14430468845249,0.000137063624411092,0.00206241354995062,0.974963635987518
"ENSG00000077984",5.04356293793812,2.65143731340953,7.4356885624667,3.66625963573147,4.23881414588328,0.000101051141916397,0.00162315080888911,1.2489431186507
"ENSG00000078061",1.57986873684622,0.390151954999154,2.76958551869329,5.9583431807327,2.66973608167888,0.0103170824418613,0.0492042328492096,-3.0376870454639
"ENSG00000078140",1.26859575260472,0.276786138737466,2.26040536647197,6.40903049406559,2.57149599855532,0.0132665601113102,0.0590185560047834,-3.28000637316072
"ENSG00000078304",1.82576421177068,0.807361965966546,2.84416645757482,7.05837660904577,3.60426118683314,0.000740229575213905,0.00701327233687778,-0.707850518950843
"ENSG00000078369",1.58723015473347,0.616710844666033,2.55774946480092,9.1187545121852,3.28796085604684,0.00188898829491754,0.0142326853343462,-1.73541792553716
"ENSG00000078687",3.18489105237845,1.72284717308993,4.64693493166696,5.86637456240052,4.37950561318101,6.38935568445282e-05,0.00116097387527305,1.64364745036227
"ENSG00000078902",2.33491397287281,1.16302233243013,3.50680561331548,6.08933605406159,4.0056623775162,0.000213310368569544,0.00285896165136633,0.504543034854255
"ENSG00000079102",4.0912356360014,1.87087846324941,6.31159280875338,1.90595721534856,3.70444000201873,0.000545592620723538,0.00566079540562871,-0.251838996459987
"ENSG00000079308",3.45769301686921,1.972384975725,4.94300105801341,7.46018558796992,4.68016122499296,2.35903834114926e-05,0.000541320664682383,2.51500471088619
"ENSG00000079999",1.75513124140212,0.5401980441561,2.97006443864815,5.10835376131019,2.90434438084785,0.00554070562292213,0.0315448396216177,-2.39669611933432
"ENSG00000080546",1.71687072348541,0.344017485943301,3.08972396102751,4.40392202306842,2.51422648133962,0.015322377683486,0.065294900584703,-3.22223106587165
"ENSG00000080845",1.55658179243091,0.591626557664084,2.52153702719773,6.25605319372287,3.24306529885111,0.00215016359251744,0.0157128876543482,-1.62641870317972
"ENSG00000081059",4.44275841454717,2.10661571374268,6.77890111535166,3.89995201180556,3.82335165192672,0.000378005727525752,0.0043535707452225,0.0738876083846645
"ENSG00000082074",2.72606117270168,0.401600307734058,5.0505220376693,7.31300101747226,2.35778538856052,0.0224916479501442,0.0858273306478895,-3.84358945440147
"ENSG00000082898",1.20008955641032,0.204140340581406,2.19603877223923,7.04103391638328,2.4225200264302,0.0192221894306467,0.0769973919532946,-3.66343792685829
"ENSG00000083845",4.62019731788262,3.57094304734238,5.66945158842287,8.06069798876901,8.85259695120815,1.13216473876118e-11,5.93008200341564e-09,16.306403860616
"ENSG00000084623",1.42090729528199,0.436932424087942,2.40488216647603,6.43978722261898,2.90317122095742,0.0055583559009284,0.0316303795647068,-2.53032573869261
"ENSG00000084693",2.29917567941387,0.473862620517193,4.12448873831056,5.07753426089755,2.5323615425757,0.014642035851525,0.0631326434872302,-3.22504866212798
"ENSG00000086189",2.6201300813909,0.552000520121466,4.68825964266033,3.67556262755705,2.54704151936441,0.0141115509329204,0.0611737510215516,-3.09534671819689
"ENSG00000086232",2.29291603071379,0.985742545979006,3.60008951544857,7.33867910071041,3.5265158030596,0.000935469434472383,0.0083293424073088,-0.93165768756159
"ENSG00000086506",3.72395565340554,0.900635312007439,6.54727599480363,1.4249537057476,2.65176636050708,0.0108070233871349,0.0510557689195351,-2.78321405838201
"ENSG00000087088",2.54573445056698,1.15485440785763,3.93661449327634,4.81646632387488,3.67971630957333,0.00058846658272963,0.005947363189718,-0.351794911542506
"ENSG00000087266",2.87970563663199,0.881999921048561,4.87741135221541,6.74003494659335,2.89806083563724,0.00563585402486697,0.031995821601118,-2.52298643358676
"ENSG00000087460",2.38578736741753,1.17791546973367,3.59365926510139,9.73969920315525,3.97101722739977,0.000238013925318123,0.00308251317796722,0.165470757180739
"ENSG00000088053",4.58259956503479,1.06499951044051,8.10019961962907,2.04148895742062,2.61912583082618,0.0117518593767077,0.0541601568137713,-2.85391532711277
"ENSG00000088179",3.83823811596394,2.48065858273381,5.19581764919407,5.38486564169922,5.68404549719844,7.50716255401895e-07,3.50537935225838e-05,5.73336148993766
"ENSG00000088826",3.85975437846213,1.11841993064439,6.60108882627987,4.65483623800821,2.83066554454575,0.00675642051156139,0.0365489887304805,-2.48399178350339
"ENSG00000088832",1.74568262443259,0.303089693936435,3.18827555492874,7.09084626423899,2.43283358853974,0.0187428031742057,0.0757972681747664,-3.63002165076998
"ENSG00000088986",1.74527414291515,0.346731278781872,3.14381700704843,7.30254067141224,2.50887362746457,0.0155286076810096,0.065901206303619,-3.50885518513403
"ENSG00000088992",4.57749548889589,2.60216242613374,6.55282855165804,4.3482978763248,4.65884761661212,2.53343779231477e-05,0.000569409050074927,2.4912227895611
"ENSG00000089157",1.70692994657017,0.802446254056936,2.61141363908341,9.94188042853813,3.79407463840593,0.000413943946562323,0.00462462597239601,-0.376002115570346
"ENSG00000089159",1.99491336215902,0.506404074137723,3.48342265018032,7.45622543690763,2.69440827709384,0.00967757670610363,0.0468824993306548,-3.08134129800136
"ENSG00000089250",3.95542563678722,1.17361121054572,6.73724006302872,2.33334813009997,2.85861706921615,0.00626869369083137,0.0345782751343615,-2.33420740443738
"ENSG00000089327",4.57440636497032,2.54745587956313,6.6013568503775,5.39172347542734,4.53714350807811,3.79960194878674e-05,0.000768016856997213,2.13083241017242
"ENSG00000089351",3.09495414656366,1.11181806292036,5.07809023020697,5.96389005814093,3.13756416361165,0.00290447263263987,0.019449795333748,-1.90082756604676
"ENSG00000089486",3.07346803775188,1.45202481764775,4.69491125785601,4.77186498609982,3.81081503106103,0.000393010658477947,0.00443730028367744,0.0160227153706103
"ENSG00000089820",2.91186455578703,0.801863892789398,5.02186521878467,5.00913875189204,2.77446654180963,0.00784514913289736,0.0406147449952791,-2.73128513983629
"ENSG00000089916",1.68486820157746,0.512048857466228,2.85768754568868,6.31667456367596,2.88818978109593,0.00578840014158396,0.0325703245477806,-2.52645868338587
