"","logFC","CI.L","CI.R","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000038382",0.869987118767278,0.135441494729431,1.60453274280512,7.0073159913778,2.38114016164016,0.0212586011713143,0.0578109183545877,-4.06222352908089
"ENSG00000038532",1.59496732355413,0.551358337315087,2.63857630979317,5.80360354549269,3.07259198630724,0.00348632784243438,0.0133842547857894,-2.2489519433769
"ENSG00000039523",1.8050368681821,0.985928822540167,2.62414491382403,6.93155534308041,4.43032716534323,5.40731202760727e-05,0.000429412577432991,1.5402921830232
"ENSG00000040341",1.42485422399195,0.495608377532799,2.35410007045111,5.87912308722822,3.08269614414728,0.00338916875612213,0.0130570246258405,-2.26049469032877
"ENSG00000042062",2.46722823371271,0.656678286181239,4.27777818124418,2.1549139463697,2.73961622528107,0.00859945975421643,0.0278114608480659,-2.77183480407237
"ENSG00000042753",3.82777466530912,2.77785838518219,4.87769094543606,5.3416709146757,7.32963937096777,2.25271714565867e-09,1.10319038429878e-07,11.3058492499667
"ENSG00000046889",2.93187460329087,1.37046041671101,4.49328878987073,1.95579571628524,3.77501067586947,0.000439090554693054,0.00245235230059677,-0.106078938547556
"ENSG00000047056",2.58916826125695,1.65391763924306,3.52441888327085,5.22469260599666,5.56574343268429,1.13485944684011e-06,1.90148146816173e-05,5.3623537666779
"ENSG00000047579",1.09672188257523,0.193555488107304,1.99988827704315,4.21820971695716,2.44129157711954,0.0183577438365255,0.0513718327522932,-3.68354692187729
"ENSG00000047597",2.65658719634624,0.890218052776321,4.42295633991616,3.19237472802023,3.0236639308213,0.00399489063816561,0.0149833273717251,-2.15065933864919
"ENSG00000047617",5.04766657625726,3.17699496496524,6.91833818754928,2.36205091961481,5.42480357829392,1.8532456337486e-06,2.79075626872118e-05,4.89553114047531
"ENSG00000047849",2.0892879603719,1.27091047315598,2.90766544758782,7.78921432163369,5.13257780227883,5.083140639812e-06,6.17927298565239e-05,3.76365747808021
"ENSG00000048140",1.39721101000413,0.472774595394351,2.32164742461391,4.30467567423258,3.03861633562256,0.00383253748746975,0.0144826157815395,-2.2370577615657
"ENSG00000048740",2.41163961048068,1.03716849201097,3.78611072895039,5.99992417493359,3.52750553162291,0.000932699946464377,0.00453256807384282,-1.08811613478621
"ENSG00000048991",1.68182927579197,0.929120483216087,2.43453806836785,5.87395778422293,4.49206293719604,4.41123659297966e-05,0.000363987446819356,1.80818498250967
"ENSG00000049192",3.70203972723926,2.12838302346867,5.27569643100985,1.86140469720394,4.7295736448766,1.99876067441598e-05,0.000188855449762269,2.72258925842476
"ENSG00000049245",2.43387062719746,1.5803164474681,3.28742480692682,6.40004620230451,5.73267484833567,6.3320257162052e-07,1.15578657277461e-05,5.87286775887373
"ENSG00000049323",4.6267967429211,2.27857733383541,6.9750161520068,4.65051398413279,3.96125373221601,0.000245461515373937,0.00151941748834589,0.34602363332194
"ENSG00000051128",2.85129927929051,1.49428479825359,4.20831376032743,4.31628094563749,4.22424633280753,0.000105930155061523,0.000744105293309715,1.11438574182249
"ENSG00000051382",2.22993526563394,1.20101034511848,3.25886018614939,6.12116175175281,4.35711962231107,6.87525810401118e-05,0.000524216673284954,1.40394918168195
"ENSG00000051825",1.42024708668126,0.426592776103084,2.41390139725943,4.35404971731354,2.87355490600675,0.0060216425888075,0.0208276566946207,-2.66888190562773
"ENSG00000054116",1.72198472486465,0.917512052475678,2.52645739725362,4.72289662514351,4.30337222353412,8.19368552652451e-05,0.000601886155719761,1.30157375949618
"ENSG00000054611",1.45129698908793,0.595367275520893,2.30722670265496,5.63475687528594,3.40885952365086,0.00132697269092626,0.00606311145977252,-1.40535725998142
"ENSG00000055070",2.07754444010322,1.48639553408169,2.66869334612475,7.05467301220011,7.06552350916082,5.7234523630195e-09,2.25328204631686e-07,10.4083278727053
"ENSG00000055118",4.91550653746098,2.60414181607855,7.22687125884342,2.17489721386067,4.27553741521488,8.97021971374409e-05,0.000648644879300571,1.35507403386956
"ENSG00000055147",0.95522050635347,0.30813793086519,1.60230308184175,4.9858965761068,2.96780146829195,0.00466014170904644,0.0169302554791563,-2.49148053870159
"ENSG00000055163",2.75949321003416,1.59022108457325,3.92876533549506,7.8971877913743,4.74465508638508,1.89997867467803e-05,0.000181371181409241,2.4846069534828
"ENSG00000055208",1.0205234973144,0.276754758995011,1.7642922356338,7.75778695258901,2.75851914143433,0.00818239912786588,0.026735384402875,-3.24763055271228
"ENSG00000058866",2.75316516453484,0.714307150884072,4.7920231781856,2.74923581814971,2.71478972568328,0.00917699175042208,0.0292861508920092,-2.86213146908334
"ENSG00000060138",1.43892117857758,0.690627152382675,2.18721520477249,7.67448109484483,3.86594472432191,0.000331041407398381,0.00194919640025821,-0.27394282848407
"ENSG00000060237",1.44085302637542,0.696409359151138,2.18529669359971,9.15099644407019,3.89115702452387,0.000305949197466389,0.0018192349367609,-0.282355328938611
"ENSG00000060491",1.66767143051124,0.613765396241737,2.72157746478073,5.99139849304854,3.18126253711661,0.00256593410962726,0.0103557146461238,-2.0298007180681
"ENSG00000060688",1.29800373721037,0.330042201699367,2.26596527272138,4.21012426988174,2.69593090076767,0.00963932946863256,0.0304470377841155,-3.06131250519461
"ENSG00000060749",1.67115011466219,0.748274012984386,2.59402621633999,5.44185260028529,3.64051627390919,0.000663142164820551,0.00343017331884636,-0.707787016013183
"ENSG00000061918",4.08162703599127,2.05507137981867,6.10818269216386,4.34462906104175,4.04916706814241,0.000185786957204098,0.00119369358583348,0.607907809163089
"ENSG00000062194",0.961260962323723,0.138469998176713,1.78405192647073,6.93357950485328,2.34878197559124,0.0229838658400865,0.0613803218300869,-4.11417284244547
"ENSG00000062598",1.95504983014785,0.984464912566838,2.92563474772886,5.17411274243501,4.04962870648697,0.00018551421387914,0.00119257723297866,0.51565594969018
"ENSG00000062822",1.87083418200027,0.504221247764499,3.23744711623605,3.27514397375378,2.75220438906284,0.0083196011774676,0.0270662261369031,-2.83451243278444
"ENSG00000063177",1.80653380452403,1.13439369061052,2.47867391843755,8.37435037614502,5.4035253216851,1.99528030131483e-06,2.93852589119067e-05,4.62671478611762
"ENSG00000063180",3.00130983422185,1.24918425369211,4.75343541475159,3.84359725545551,3.44378884213729,0.00119686823307967,0.0055520491351216,-1.05156430602165
"ENSG00000063601",1.05178257102151,0.209404833153638,1.89416030888939,5.31192874401482,2.51020969475222,0.0154768983076153,0.044648034940575,-3.60118541592543
"ENSG00000063854",1.75558552105486,0.643267161159587,2.86790388095014,5.78692864596124,3.1731002861606,0.00262620122666234,0.0105424345810067,-2.07399411311184
"ENSG00000064201",2.66066043167599,0.711164464238951,4.61015639911303,1.79909823935314,2.74383520083457,0.00850471131986876,0.0275272050699782,-2.73083031092034
"ENSG00000064393",1.96885000459965,1.40187311504241,2.53582689415688,8.9270454386931,6.98133032754483,7.70793343554048e-09,2.89275620242854e-07,10.0501102961702
"ENSG00000064601",3.14312293955595,1.164340472634,5.12190540647789,6.53521868209099,3.19394354784141,0.00248299824384997,0.0100885935391772,-2.05636020344627
"ENSG00000064666",1.83752839830235,0.653240162564473,3.02181663404022,7.60614027204524,3.1193747905091,0.0030574256194577,0.0119820450350055,-2.32739209063325
"ENSG00000064763",2.88321160840641,0.912279333864049,4.85414388294877,3.25380540335824,2.94100477877061,0.00501473507148811,0.0180282045378148,-2.34492615801973
"ENSG00000064989",2.87753702008185,1.11263322233941,4.64244081782428,2.10034594219696,3.27786298122352,0.00194497199746209,0.0082591038609185,-1.4547632497871
"ENSG00000065054",4.68997965633112,3.12005498620229,6.25990432645996,7.91514195171869,6.00596861416478,2.4243014350266e-07,5.06492958647965e-06,6.76656727351603
"ENSG00000065057",1.44073610632313,0.22380529556056,2.65766691708569,2.30353125842192,2.38017816528691,0.0213081673264588,0.0578934352236917,-3.59929309251097
"ENSG00000065268",1.94384325276624,0.631889989261761,3.25579651627071,3.33963493857885,2.97874818572016,0.00452213583598927,0.0165135405929563,-2.3259778359666
"ENSG00000065413",2.19226361495028,0.707799680094431,3.67672754980614,5.39688058159888,2.96902625894504,0.00464450758833934,0.0168836399869415,-2.52461609400534
"ENSG00000065485",2.29963466300758,0.588688103867054,4.0105812221481,3.28326075296584,2.70217402604244,0.00948395511598249,0.030074547850024,-2.9263352400919
"ENSG00000065518",2.92547441299219,1.86067605898497,3.99027276699941,4.9420853438194,5.52356979993999,1.3145413671185e-06,2.1256751476076e-05,5.24027328020974
"ENSG00000065534",4.34666321026129,2.33582997580629,6.35749644471628,5.13701595170851,4.34581115543129,7.13423408216652e-05,0.000539523653407785,1.45983571836422
"ENSG00000065675",3.55635421606028,2.03978486340875,5.07292356871181,3.23256579805964,4.71447838337947,2.10267618424925e-05,0.000196211773754072,2.67101061977898
"ENSG00000065802",1.38290015725974,0.383823386087243,2.38197692843224,4.31178870780014,2.78280565973349,0.00767395344051888,0.0253769193241644,-2.86269497294747
"ENSG00000065978",1.78506818105375,1.15967240927269,2.41046395283482,9.66427900300418,5.73839952122266,6.20630972189108e-07,1.13801237777202e-05,5.68709817843766
"ENSG00000066044",1.32760038339927,0.665663877780428,1.98953688901811,5.65599374781336,4.03219892731233,0.000196086069674501,0.00125185420316307,0.401026300253156
"ENSG00000066056",3.26830617511605,1.54240759919247,4.99420475103963,1.02189577494669,3.80713588198949,0.000397522012308013,0.00225334345015569,0.013982707098589
"ENSG00000066336",2.42455973245816,0.740687020287909,4.10843244462841,6.62333242318718,2.89477319521921,0.00568624057313395,0.0199134128443444,-2.85732263532078
"ENSG00000066379",1.25267270657617,0.198064534333913,2.30728087881843,3.44605961144827,2.38801690141585,0.0209072880709154,0.05699708064954,-3.68879534773794
"ENSG00000066697",2.25228028303428,0.845664941493762,3.6588956245748,4.65661690262603,3.21912616984491,0.00230303018379572,0.00947885364680118,-1.78316895887842
"ENSG00000066735",6.47675334163258,4.41573853039376,8.5377681528714,2.99238664094064,6.31781869500065,8.06507786165305e-08,2.03689712786864e-06,7.75726904290372
"ENSG00000066827",1.66257413436484,0.560695924634222,2.76445234409546,4.64683824258177,3.03346046021068,0.00388780873148027,0.0146592900745361,-2.27732502832527
"ENSG00000066926",3.01899358848753,1.57154770452029,4.46643947245478,5.57900925551573,4.19325012547834,0.000117085769380349,0.000812050813888927,0.927099678266778
"ENSG00000067057",1.4773609541524,0.298675904322622,2.65604600398217,5.5522943186991,2.51987939402672,0.0151072893516772,0.0437494026008786,-3.63145483921776
"ENSG00000067560",1.84879793336586,1.17133623443022,2.52625963230151,9.01730045955839,5.48650290722774,1.49557798009375e-06,2.35211852822317e-05,4.87635188477074
"ENSG00000067829",2.03879461241807,1.09752698570221,2.98006223913392,5.12025703427604,4.35463008542422,6.93147217099163e-05,0.000527834672844097,1.43032614965777
"ENSG00000067840",3.6440312664844,1.26955816674047,6.01850436622834,1.42466951347247,3.08535935726918,0.00336398649976361,0.0129766075448774,-1.89606025645164
"ENSG00000068001",2.06228414910935,0.512360348694074,3.61220794952462,2.47490436704634,2.67503254463597,0.0101766139801925,0.0318683827968232,-2.96316167819191
"ENSG00000068323",1.30847717653997,0.240518258661534,2.37643609441841,6.30380609047981,2.46321612360665,0.0173926354270462,0.0491160522713608,-3.80784406002598
"ENSG00000068354",1.59835507441779,0.510935342563893,2.68577480627169,3.74810911782016,2.95506452613513,0.00482566296173157,0.0174369411217697,-2.39171883872672
"ENSG00000068438",1.13144134435192,0.17487512564438,2.08800756305947,3.99919904715484,2.37797847048254,0.0214218951960425,0.0581368712382798,-3.76976361719936
"ENSG00000068796",3.33142086576334,1.83438056034496,4.82846117118172,6.78045736016597,4.47390668923132,4.68389541075622e-05,0.00038359543177009,1.74320679947806
"ENSG00000068831",4.53622699729891,2.90714546061365,6.16530853398416,4.0904186430227,5.59812860106099,1.01361156997636e-06,1.72960036593558e-05,5.49765659112469
"ENSG00000068903",1.59541377796663,0.700460790142858,2.49036676579041,5.11871513872501,3.5839672261954,0.000787052218999053,0.00395892195502363,-0.866172005461072
"ENSG00000068971",1.46172994160558,0.241726245391655,2.6817336378195,3.54786210343891,2.40877874390824,0.0198780645051414,0.0547362384213575,-3.64312003779194
"ENSG00000069122",3.86026569339912,2.03116523510363,5.6893661516946,2.44211605385482,4.24297577524416,9.96979686631166e-05,0.000711108009759956,1.24176193931771
"ENSG00000069424",3.53620684879185,2.08648298367694,4.98593071390677,5.56373005293496,4.90391897858381,1.10940784692743e-05,0.000116015940381378,3.14431369450345
"ENSG00000069667",1.77496426772401,0.655268794200235,2.89465974124778,4.89157529529504,3.18698930175002,0.00252443076231674,0.0102224596281109,-1.90376947023411
"ENSG00000069869",1.20278985641005,0.236169275817648,2.16941043700244,4.36387100367882,2.50163896548357,0.0158113408873345,0.0454387461044176,-3.50912909450049
"ENSG00000069966",1.9889341393476,0.512492872251145,3.46537540644405,4.94589188914344,2.70828984003275,0.00933398549785443,0.0297077502565581,-3.0829107743182
"ENSG00000070182",6.40528546788453,4.09372940204516,8.71684153372389,3.71281147643323,5.57089498734142,1.11465233098194e-06,1.87283356085627e-05,5.39223383240457
"ENSG00000070423",1.6794865292564,0.5601416717986,2.7988313867142,4.23329604002435,3.01650139185488,0.00407492207005758,0.0151935519195907,-2.29761190739713
"ENSG00000070831",1.23350187184026,0.460593042736152,2.00641070094437,7.6297502229002,3.20850306184139,0.00237410383193094,0.00972905982542307,-2.10369591109528
"ENSG00000070950",1.49126451674198,0.445504790607074,2.53702424287688,3.68253649293086,2.86690753095695,0.00613044264573835,0.0211372188188924,-2.59253950992526
"ENSG00000071051",1.87032517796278,0.690533977158398,3.05011637876717,6.50904631230022,3.18715277041478,0.0025232554078907,0.0102211358099729,-2.06380054815214
"ENSG00000071054",1.50898665010639,0.593180233705098,2.42479306650768,8.4981074738804,3.31262770084659,0.00175858095152803,0.00762896100938356,-1.87543500836548
"ENSG00000071082",2.46889478640837,1.7288663257123,3.20892324710444,8.30468168749481,6.70725894907677,2.033015870484e-08,6.53113125112552e-07,9.12342035753805
"ENSG00000071127",1.87736532622364,1.04379318034114,2.71093747210614,8.8698983887395,4.52789671758546,3.91788315612781e-05,0.000329600128365026,1.71320286792495
"ENSG00000071246",3.59122400785948,2.2727364482799,4.90971156743906,5.10355907188396,5.47592350719512,1.55163696027617e-06,2.42131741715634e-05,5.0597311456663
"ENSG00000071564",1.29707708103244,0.183066074198408,2.41108808786647,5.55607071938355,2.34081567647482,0.0234274063800604,0.0623574822493565,-3.99773171726637
"ENSG00000071626",1.13159673638936,0.463447932965201,1.79974553981352,5.99270239874946,3.40493954077321,0.00134238641833403,0.00611870192269014,-1.44757977766991
"ENSG00000071655",2.45741608748641,1.34532152444816,3.56951065052465,4.72685751941384,4.44250467100392,5.19484810510844e-05,0.000415829469250773,1.76359077009537
"ENSG00000072110",2.15790289879353,0.731747825788228,3.58405797179883,8.46964249491737,3.04197794422426,0.00379689823481851,0.0143749946684031,-2.57816294625704
"ENSG00000072135",2.11418297816991,1.14192831945014,3.08643763688967,7.74224629854875,4.37173121552964,6.55418060568874e-05,0.000504717423338961,1.31491236203042
"ENSG00000072163",7.19912143520087,5.25245230542749,9.14579056497425,2.54723173024449,7.43495374500573,1.55440655934671e-09,7.968483327851e-08,11.3196976954134
"ENSG00000072422",3.48580777829785,1.84237140942247,5.12924414717323,4.4952154141794,4.26423818324645,9.30549796387643e-05,0.000669673440685898,1.23520371766524
"ENSG00000072506",2.06111933901284,0.975212475239915,3.14702620278577,4.26942991567325,3.81593943858412,0.000386809242471618,0.00220476570943145,-0.11954034985183
"ENSG00000072736",2.8605576920159,2.1012332330094,3.6198821510224,6.85484175455631,7.57380702209372,9.53805612110697e-10,5.34441684144073e-08,12.1563965806373
"ENSG00000072818",3.79230275681956,2.16461939781783,5.4199861158213,4.12258861141641,4.68407663596571,2.32830597992474e-05,0.000213626063519828,2.52126019640832
